taxa	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	determinant	formula	method	n	freq
t31	0.003274549929823272	-0.22642984317735707	1.4507991201189052	-0.15607249827860334	0.8759758758834205	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t310	4.5476964904673335e-4	-0.22446042457519016	1.4507991580324302	-0.15471502263594003	0.8770459862525884	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t311	0.01630140404380194	-0.3179858847336872	1.4508006173063557	-0.21917959017971683	0.8265101536322716	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t312	0.0058006351089543405	-0.21652000679669575	1.3089565346484568	-0.1654142067099623	0.8686179723691636	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t313	1.2836020388683442e-4	-0.22800526634717908	1.4507995536337375	-0.15715835159730157	0.8751200509574535	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t314	0.013090746052198567	-0.21165060574419733	1.2635926340090426	-0.16749908162465807	0.8669773700789171	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t315	0.08939406515327603	0.02303720766508813	0.4981440013867938	0.046246080653293734	0.9631141146911594	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t316	0.0027264408087432513	-0.22720951516172283	1.450798705062978	-0.1566099517243916	0.8755522589914692	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t317	0.2520872139438591	0.0689644423709996	0.26805353870887505	0.2572786119637832	0.7969637020443255	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t318	2.447176654208287e-4	-0.227966943811441	1.4507995054651668	-0.15713194204484404	0.8751408641517954	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t319	1.925403058302516e-4	-0.22808515927245754	1.4507995415374537	-0.15721342111174724	0.8750766513137275	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t32	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t320	7.519792105830017e-4	-0.227474110265442	1.4507993937325232	-0.15679225621966333	0.8754085760081403	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t321	7.276314384747734e-4	-0.22243728735495868	1.4507988989248224	-0.15332055153874566	0.8781454944982722	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t322	6.970943229048114e-4	-0.22853883481499515	1.4507994603046706	-0.15752613718714892	0.8748302105411203	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t323	0.18373141178430127	-0.031011825588627622	0.33970542290629907	-0.09129034598067517	0.9272618887491257	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t324	0.08288308085961014	-0.17582750996555627	0.609684242210217	-0.2883911011512276	0.7730473787669152	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t325	1.6027601122410997	-0.05124300352390493	0.19355416400315217	-0.2647476161921807	0.791203893438861	0.8505441854467756	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t326	0.8033521248721834	0.14113548956988933	0.15600177934159712	0.9047043576396967	0.3656220319250867	0.5250333117285163	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t327	0.0026369359786562545	-0.2163422863955758	1.450797583342863	-0.149119552499591	0.8814592977228363	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t328	0.002089510384560546	-0.20041825558129295	1.450796386983872	-0.13814361365894476	0.8901269174716672	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t329	3.638157192373867e-4	-0.22513515624348854	1.4507992425090308	-0.1551800894616797	0.876679344444196	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t33	3.8668622050058114e-4	-0.22914506957856998	1.4507995602852288	-0.15794398885364963	0.8745009349806814	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t330	0.00996491027143339	-0.24277765945811314	1.1993229316049674	-0.20242893140817486	0.8395814125591412	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t331	0.0011064925208033969	-0.23153461082210486	1.450799431021242	-0.15959105433279897	0.8732032262672771	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t332	8.30587546276675e-4	-0.22037368996972284	1.4507987035063536	-0.15189818507358332	0.8792672397855457	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t333	1.1230105398691852	-0.13876306576162628	0.1535972832894307	-0.9034213547914672	0.36630231050826717	0.5250333117285163	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t334	0.0015492162212571887	-0.22916300578373774	1.45079955227308	-0.1579563527054377	0.8744911923462563	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t335	12.791352949108171	1.0132531271442353	0.22522879565504153	4.498772566790816	6.834692753055306e-6	3.673647354767227e-5	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t336	0.8265421402460184	0.6760237717954131	0.5104808115263816	1.3242883111983068	0.18540731102830435	0.3708146220566087	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t337	0.024510892046301545	-0.13954910534343642	0.7081773203078198	-0.19705390350933483	0.8437853557472474	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t338	0.3459004217948568	0.010405480376887639	0.27525802381985887	0.03780264143615828	0.9698450383177476	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t339	0.035859522256521836	-0.22690300462022273	0.5410760326123182	-0.41935512006461223	0.6749566186058111	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t34	1.315183941605184	-0.015068552175106912	0.1925361456130037	-0.07826349762602289	0.9376184530431046	0.9833559385574024	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t340	0.3884851373055102	0.015160700529764657	0.2927085304020508	0.05179452921628428	0.958692414755177	0.9933439478186171	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t341	0.6653821250958049	-0.0888941468032715	0.29058642905016235	-0.3059129330087407	0.7596709386112459	0.8375859066739378	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t342	0.12141513493506344	0.021000064257971775	0.38507940978559246	0.05453437323398921	0.9565094234448355	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t343	0.5166605279322537	-0.07047863832548702	0.24068672986578107	-0.2928231164418139	0.7696573579852215	0.8378548454016336	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t344	2.336950817188309e-4	-0.22728428464619732	1.4507994548302516	-0.15666140753601976	0.8755117037637775	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t345	0.010190430688021928	-0.2049131194805477	1.4507932443725298	-0.1412421241106433	0.8876786693831024	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t346	0.1751339396544134	0.4051630001462187	0.3019920195929126	1.34163479118548	0.1797144397407577	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t347	0.0027418376599734526	-0.22872690699565085	1.4507988637422853	-0.15765583549304535	0.8747280033317861	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t348	0.007571034815388095	-0.22267618289067728	1.4507964048892508	-0.15348548020952374	0.8780154397521627	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t349	0.029022939857669645	-0.18062882983699166	0.689899434573278	-0.26181907215029915	0.7934609343874769	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t35	0.001358928741363451	-0.2304728505936758	1.4507995910332454	-0.1588591918677998	0.8737798125025282	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t350	0.0013761963032594773	-0.2267575036315595	1.4507990503757027	-0.15629835405036815	0.8757978536731824	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t351	0.001092059988790808	-0.22750006775018547	1.4507991780370515	-0.15681017138291722	0.8753944564237089	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t352	0.012500431142368427	-0.1761905730209549	1.4507917022763477	-0.1214444311643809	0.9033390263128387	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t353	0.0011722226612587371	-0.2274567124917776	1.4507992830898542	-0.15678027632282077	0.8754180178177955	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t354	0.002251319070555625	-0.23171550607277114	1.4507995451642648	-0.1597157283686186	0.8731050105101638	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t355	0.03199255141201689	-0.1672859905365062	0.825103795496342	-0.20274538967049005	0.8393340440351138	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t356	0.0015828521122456204	-0.21797536395602835	1.4507981882156664	-0.15024513107789014	0.8805712205298213	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t357	7.568553295129177e-5	-0.22815079596151805	1.4507995704265877	-0.1572586597157824	0.875040999577241	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t358	0.004063940346126493	-0.22571989607049223	1.4507981570999746	-0.15558325254678268	0.8763615267064684	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t359	0.14632685408459972	0.02837004598853006	0.38999561068224214	0.07274452637787558	0.9420094154598249	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t36	7.700886913625945e-4	-0.23060999061388524	1.4507996436441224	-0.15895371330160962	0.8737053415136705	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t360	0.23220274879750907	-0.21902611742187308	0.42640118462838045	-0.5136620753358365	0.6074882713561003	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t361	0.18019915068596315	0.02838418408274697	0.37050113891361325	0.07661024785504122	0.9389336063060018	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t362	0.042125939840650634	-0.31283154972593274	0.728828175259072	-0.42922537896498375	0.6677592154001244	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t363	0.0027979818023499674	-0.2314951567382719	1.4507988666726033	-0.15956392168213115	0.8732246010956264	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t364	2.834207085013843e-4	-0.22566684175734816	1.450799308948087	-0.15554656000006617	0.8763904510065462	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t365	0.02326185088594211	-0.15356231828994843	1.1692375853185453	-0.13133542764801917	0.8955099672949046	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t366	0.011237849035072781	-0.19861150134487612	1.4507937772852255	-0.1368985064965778	0.8911110193655487	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t367	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t368	0.018552042493052808	-0.20741345901495892	1.0086974680768002	-0.20562504177830143	0.8370838149963621	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t369	7.090815844705594e-4	-0.22761847220226278	1.450799294788343	-0.15689177201831356	0.8753301445302701	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t37	0.010871682586270389	-0.20062118348983582	1.4507942258365234	-0.13828369310896468	0.8900162127046418	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t370	0.0015002725882266976	-0.22905737145977179	1.4507995505606712	-0.15788354178304717	0.8745485671512203	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t371	63.80479573576149	0.23495833630235785	0.04840218319124149	4.854292116824892	1.2081753296070762e-6	8.549320552457991e-6	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t372	52.61482601103993	0.13864337135672475	0.1271993098849724	1.0899695248512065	0.2757265686368089	0.457007648363545	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t373	0.002392811619669639	-0.202565887290872	1.4507966257431186	-0.13962390296235688	0.8889571537833594	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t374	1.0733780545869267	0.10211460632511248	0.11769919028256708	0.8675897096654632	0.3856189817668868	0.5436595480647912	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t375	33.12159915978872	-0.05097116916947696	0.11353738870596335	-0.4489373038293225	0.6534768849237899	0.8116358429363305	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t376	131.40028391888092	0.21079288960607714	0.04323305775614648	4.875733999548264	1.0840460599396575e-6	8.475269195891868e-6	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t377	0.008078521155014	-0.18617290255314572	1.4507918528933879	-0.12832502621368574	0.8978917607797556	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t378	0.6973158863180553	0.4129161572231901	0.16637512674921193	2.4818382728904274	0.013070658326887617	0.04018499131847834	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t379	0.028171010741849623	0.06914917158984196	0.8026304241002464	0.08615319020252515	0.9313446410972339	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t38	0.12245030884248757	-0.07532430070207663	0.4149935163244958	-0.18150717478481834	0.8559695020240518	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t380	1.4696872578244785e-4	-0.2272427603954033	1.450799478322224	-0.1566327833658984	0.8755342640465575	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t381	8.808750052492607	0.16210923322740964	0.08812999306892373	1.839433177994568	0.06585149791818805	0.1618065377418335	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t382	20.160767730936247	2.8808193286970806e-4	0.07631197041915115	0.0037750556208598616	0.9969879485580923	0.9969879485580923	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t383	116.89107315884111	0.07482369300463479	0.03810590578012771	1.9635720887037795	0.049579736864280584	0.12540756971553324	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t384	1.317073451714366	0.06982937509020144	0.19705443405331746	0.35436591633004083	0.7230646742440114	0.8116358429363305	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t385	0.004085148646295344	-0.22077276859605097	1.2508999565130015	-0.17649114739077562	0.8599081028794655	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t386	0.05123445170050673	-0.1299363060474459	0.4794829749811785	-0.2709925332647033	0.7863967750598052	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t387	0.5054841837168538	0.18455275352563835	0.20393840192387175	0.9049436093675488	0.36549526227273144	0.5250333117285163	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t388	1.404707432508803	-0.15535189585837228	0.11860395931200897	-1.309837350789372	0.1902508646268404	0.37185396267973353	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t389	0.010276037981048071	-0.1905234123319842	1.363323372702035	-0.13974924522446705	0.8888581160849518	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t39	0.0019758816893285422	-0.23291208151497694	1.4507994375902635	-0.16054050992867577	0.8724553131283408	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t390	4.575775166034645	1.0715868921402318	0.154096119215696	6.954016088103286	3.550310946220344e-12	1.0177558045831653e-10	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t391	90.53789629746007	0.18405198088651703	0.03906508660888884	4.711418733796894	2.4599819268136565e-6	1.4103896380398297e-5	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t392	13.341781253934027	0.563277815544689	0.10808033528962994	5.211658661450639	1.8715967664378605e-7	2.0119665239207e-6	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t393	3.690928123267942e-4	-0.22887752140565243	1.4507995326863077	-0.15775957756331893	0.8746462521298983	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t394	0.2342325322497353	-0.28137755983070767	0.37439350986019815	-0.7515556558012358	0.45231831911131337	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t395	97.42881783926254	0.2763137928969305	0.22155910327402864	1.247133558557421	0.21234852987124964	0.3885526291261164	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t396	0.0017431957505625977	-0.22865557941103773	1.4507992443670645	-0.15760662979307832	0.8747667790532101	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t397	0.0020591203712076503	-0.22198906217271783	1.4507989999178246	-0.15301159029286043	0.8783891351916843	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t398	0.0010920480704472814	-0.23469918475759763	1.4507997594160988	-0.16177227989895493	0.8714851829100071	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t399	7.276314384747734e-4	-0.22243728735495868	1.4507988989248224	-0.15332055153874566	0.8781454944982722	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t4	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t40	6.91687477827306e-4	-0.22598168975293376	1.4507992005061858	-0.15576358856145525	0.8762193723623173	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t400	0.005205932413348454	-0.2333404356802652	1.4507985780808412	-0.16083585909557116	0.8722226814157231	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t401	0.04291824636685517	-0.1328034289766305	0.5758427020588329	-0.23062448912144445	0.8176065408458799	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t402	2.3139552709101844e-4	-0.22965278355787094	1.4507996378606245	-0.15829393498920438	0.8742251870693661	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t403	0.004208126244378125	-0.1893042649077093	1.4507942002955696	-0.13048319663060579	0.8961841476274853	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t404	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t405	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t406	0.0024783578430289956	-0.23343037779606332	1.4507996375903518	-0.16089773649500647	0.8721739450937691	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t407	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t408	0.0015002725882266976	-0.2289269818714074	1.4507995205175475	-0.15779367075455172	0.8746193861819413	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t409	2.869983279258879e-4	-0.22799196706999908	1.450799507991793	-0.15714918968065214	0.8751272713938336	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t41	6.350673679368138e-4	-0.23345808262363207	1.4507997962270025	-0.16091681514621853	0.872158918327273	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t410	6.153829803650165e-4	-0.2289739401524046	1.4507995422543132	-0.15782603556423466	0.874593882358391	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t411	7.877328287237077e-4	-0.22051511017316047	1.450798885446777	-0.15199564349351724	0.8791903717183365	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t412	0.005151570303355403	-0.21293336292197734	1.4507968076710316	-0.14676994172864213	0.8833136107344423	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t413	6.421903389290178e-4	-0.22435104194120187	1.450799169871574	-0.154639626628034	0.8771054282163644	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t414	3.3673937605524084e-4	-0.23111587958308433	1.4507996881616367	-0.15930240505906093	0.8734306259940083	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t415	0.0012205718448965194	-0.22844160907951222	1.4507995158104317	-0.15745911588059938	0.8748830267040788	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t416	0.004929809374401651	-0.22443298969633435	1.4507992046398022	-0.15469610748239662	0.8770608988320662	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t417	0.02070251533762284	-0.2562683652781691	1.243582919003332	-0.20607259987420465	0.8367342015436352	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t418	0.003129098897416717	-0.20135029161022108	1.450796791305312	-0.13878600560527987	0.8896192528660083	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t419	2.0134936738443563	2.280656642671488	1.4505287583865487	1.5722932961414062	0.1158825470529796	0.25625079846758686	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t42	0.004150480162512939	-0.22503002461611485	1.4507991769735904	-0.1551076318402207	0.8767364656654185	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t420	0.00520562528176607	-0.22562712361894013	1.45079888985186	-0.1555192281970789	0.8764119964504736	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t421	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t422	0.0010287431085548168	-0.22476386148761718	1.4507991585032245	-0.15492417414930396	0.8768810955204283	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t423	5.143715542774084e-4	-0.22630826443145	1.4507993707943752	-0.15598867009953035	0.876041951850219	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t424	0.0012836020388683439	-0.22937352037001887	1.4507993125770753	-0.1581014812879801	0.8743768333943194	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t425	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t426	0.0013434870120325208	-0.21710666527567718	1.450798448781916	-0.14964633127224458	0.8810436526613188	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t427	0.05970545902856838	-0.14950039598316084	0.6943938812104257	-0.21529624616300008	0.829536356136468	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t428	0.0016819191357824988	-0.23258332794324862	1.4507997496299996	-0.16031387378069567	0.872633830526027	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t429	0.0013129224706993254	-0.2310239166411324	1.4507995983155624	-0.15923902716085708	0.8734805569044437	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t43	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t430	0.0015036578401954061	-0.23017614889320334	1.4507996179580511	-0.15865467983591566	0.8739409460603343	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t431	0.0013296455801965915	-0.23032701391371507	1.4507996419734699	-0.15875866470466565	0.8738590164769786	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t432	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t433	0.035318021655698834	-0.16897757914570896	0.6845552240357694	-0.2468428743403754	0.8050298280190352	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t434	0.928203220144063	0.5191613779304857	0.4822083016208547	1.0766330156188104	0.28164424841009167	0.457007648363545	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t435	0.0038283118470271464	-0.2371132242332517	1.4507994042134569	-0.16343625696606995	0.8701749577222333	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t436	0.035000506733440906	-0.2154397399779593	0.6841780065678326	-0.31488843241060777	0.752846364767172	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t437	0.003894503297247746	-0.2279497159995054	1.4507989528676042	-0.15712012718850332	0.8751501753902212	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t438	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t439	0.09830463068005763	-0.13342679251175735	0.47966550686008164	-0.2781663275835215	0.7808846818646672	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t44	0.20161697868742925	-0.05579690798501638	0.4978458762163232	-0.1120766700109646	0.910762615495982	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t440	0.0015269073827210429	-0.22711199425881773	1.4507994228620291	-0.15654265550422408	0.8756052994318626	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t441	3.0818127427864345e-4	-0.21194504525749433	1.4507981320524765	-0.14608858432816627	0.8838514581197656	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t442	0.012789538855540347	-0.1851828796071389	1.4507925285522791	-0.12764256498613877	0.8984318446367807	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t443	0.0037366207755955617	-0.22577016022808655	1.450798561218954	-0.15561785506486547	0.8763342501024933	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t444	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t445	0.0471179395330854	-0.2135992976004493	0.6126855696029277	-0.34862792302890333	0.7273686618913893	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t446	1.2493643001515617	-0.13349041078142027	0.12293690451326386	-1.0858448999504275	0.27754761781872206	0.457007648363545	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t447	3.07350244562242e-4	-0.2219762939332145	1.450799050893083	-0.153002784084102	0.8783960797616974	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t448	5.4533177736584655	0.5685845937904779	0.1493423907264063	3.8072552007830045	1.4051772058566768e-4	5.4929654410761e-4	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t449	0.005835897650956903	-0.23140409266673534	1.450797968606143	-0.15950125218955005	0.8732739718430594	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t45	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t450	0.0012221550595883787	-0.21663947342603185	1.4507985849436948	-0.14932429330597918	0.8812977468856303	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t451	1.0124250763174518	-0.08995459346660319	0.23791069838425324	-0.37810234713075463	0.7053545647678096	0.8116358429363305	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t452	0.0014328094091429556	-0.23326112827772688	1.4507997507750827	-0.1607810644805448	0.8722658395490648	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t453	5.577024329444988e-4	-0.2315833340054549	1.450799649138325	-0.15962461401407108	0.8731767884171251	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t454	0.09444117241000473	0.13673782939821089	0.7223087969845405	0.18930660954020953	0.8498525153249896	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t455	0.01988327970879275	-0.25937689712885575	0.9637098275800932	-0.26914418604629115	0.7878187289435082	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t456	0.0041476775868480404	-0.2360137492059492	1.45079902248737	-0.16267845893727423	0.8707716083150763	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t457	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t458	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t459	2.869983279258879e-4	-0.22799196706999908	1.450799507991793	-0.15714918968065214	0.8751272713938336	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t46	0.001623378448478987	-0.2347078360712886	1.450799730014116	-0.1617782463117807	0.8714804842897205	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t460	9.425246178652484	0.350544824796626	0.07241272619686737	4.840928428016992	1.2923391532785336e-6	8.549320552457991e-6	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t461	0.0036890774709573866	-0.22357646715137358	1.450798899120695	-0.15410576013455726	0.8775263466064096	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
